 we will return initialResources anyway no reason  to scan further.,NO TD
 Error messages,NO TD
not a known type,NO TD
no point in setting a message,NO TD
 If filename does not match the To attribute of the mapper  then filter it out of the files we are considering,NO TD
 WARN: Don't use the StreamSource(File) ctor. It won't work with  xalan prior to 2.2 because of systemid bugs.,NO TD
/* disk number start               */,NO TD
 -rmall -force,NO TD
 byte - byte compare,NO TD
 specify output in UTF8 otherwise accented characters will blow  up everything,NO TD
"/* Had to make two separate commands here because if a space is               inserted between the flag and the value it is treated as a               Windows filename with a space and it is enclosed in double               quotes (""). This breaks clearcase.            */",NO TD
 print the stacktrace in the build file it is always useful...  better have too much info than not enough.,NO TD
 may be on a case insensitive file system.  We want  the results to show what's really on the disk so  we need to double check.,NO TD
 build the command line from what we got. the format is  cleartool checkin [options...] [viewpath ...]  as specified in the CLEARTOOL.EXE help,NO TD
 put back the original security manager The following will never eval to true. (PD),NO TD
 all the names are the same: check if the class path of the loader  is the same,NO TD
"/* For debugging purposes uncomment:        org.w3c.dom.Comment s = doc.createComment(""stack="" + threadStack);        buildElement.element.appendChild(s);         */",NO TD
 find the line breaks and pass other chars through in blocks,NO TD
 don't add directories we've already added.  no warning if we try it is harmless in and of itself,NO TD
 -------------------------------------------------- BuildLogger interface,NO TD
" <path> swallows the basedir it seems assertTrue(!getProject().resolveFile(""A"").exists());",NO TD
 Use a stream so that you can close it yourself quickly  and avoid keeping the handle until the object is garbaged.  (always keep control) otherwise you won't be able to delete  the file quickly on windows.,NO TD
 Returns list of EJBs for processing,NO TD
" A ""refid"" attribute for a node within a Path object.",NO TD
 Ignore Exception,NO TD
 type-kind:type-name,NO TD
 -ignore,NO TD
 JUnit 4 does not distinguish between errors and failures  even in the JUnit 3 adapter.  So we need to help it a bit to retain compatibility for JUnit 3 tests.,NO TD
 get the fileset and its basedir,NO TD
 Shouldn't happen,NO TD
 Return the type-selector,NO TD
/*          Now another magic 48-bit number 0x177245385090 to          indicate the end of the last block.  (sqrt(pi) if          you want to know.  I did want to use e but it contains          too much repetition -- 27 18 28 18 28 46 -- for me          to feel statistically comfortable.  Call me paranoid.)        */,NO TD
 LF is always end of line (i.e. CRLF or single LF),NO TD
 -full,NO TD
sort the list. Makes SCM and manual diffs easier.,NO TD
 create XML document,NO TD
 -incremental,NO TD
 CR without LF - send buffer then add char,NO TD
 -nlabel,NO TD
 implementation of org.apache.tools.ant.taskdefs.ExecuteStreamHandler interface,NO TD
 baseline_root_name,NO TD
 add into buffer,NO TD
/*         * If configured to not care about whether the element is         * already checked out to the current view.         * Then check to see if it is checked out.         */,NO TD
 info text  list of files  expected result  result,NO TD
 call a target,NO TD
 just append beginToken and search further,NO TD
 java.home is bogus,NO TD
 Set up a SOSGet task,NO TD
 Try a silly case,NO TD
 either end of buffer or a line separator char,NO TD
/*              Now ftab contains the first loc of every small bucket.              Calculate the running order from smallest to largest              big bucket.        */,NO TD
  =====================  helper methods and classes  ====================,NO TD
 =====================  scenario tests  =====================,NO TD
 ==============  testcases for the algorithm implementations  ==============,NO TD
$NON-NLS-1$,NO TD
 nearly all times v is zero 4 in most other cases,NO TD
 check adapter,NO TD
 finally create the Huffman tables,NO TD
 Pattern and string do not have the same size,NO TD
 '**/**' situation so skip one,NO TD
 build the command line from what we got the format is  ss Label VSS items [-C] [-H] [-I-] [-Llabel] [-N] [-O] [-V] [-Y] [-?]  as specified in the SS.EXE help,NO TD
 build the command line from what we got the format is  cleartool lock [options...]  as specified in the CLEARTOOL.EXE help,NO TD
/  GET/SET methods.  Setters of course are where ant user passes in values. /,NO TD
now we instantiate,NO TD
/  GET/SET methods.  Setters of course are where ant user passes in values. /,NO TD
 either use default path or root local mapping  which is now embedded in the root folder,NO TD
 Write the contents to our master list of links  This method assumes that all links are defined in  terms of absolute paths or paths relative to the  working directory:,NO TD
 Mac does \n\r but that's tough to distinguish from Windows \r\n\r\n.  Don't tackle that problem right now.,NO TD
 ss.exe exits with '100' when files have been skipped  so we have to ignore the failure,NO TD
 -ordinary,NO TD
 For debugging,NO TD
set up project references.,NO TD
 -log logname,NO TD
 once we find a folder that isn't in the repository  we know we can add it.,NO TD
 If the file doesn't pass the include/exclude tests skip it.,NO TD
 -graphical,NO TD
 -overwrite,NO TD
/* crc-32                          */,NO TD
 Set up a SOSCheckin task,NO TD
" The readers return -1 if they end. So simply read the ""prepend""  after that the ""content"" and at the end the ""append"" file.",NO TD
/** Our current message output status. Follows Project.MSG_XXX. */,NO TD
 duplicate equal to add so we continue,NO TD
/*                     if the permission was not explicitly granted or revoked                     the original security manager will do its work                    */,NO TD
 -global,NO TD
 -rename,NO TD
 initializes extra data to an empty byte array,NO TD
 -obsolete,NO TD
 Fall Through,NO TD
 -noverwrite,NO TD
 we look through the source path elements. If the element is a dir  we look for the file. If it is a zip we look for the zip entry.  This isn't normal for source paths but we get it for free,NO TD
/* null */,NO TD
/* local file header signature     */,NO TD
 set user-defined properties,NO TD
 set Java built-in properties separately  b/c we won't inherit them.,NO TD
 -ctime,NO TD
/*               If verbosity is MSG_VERBOSE that mean we are doing               regular logging (backwards as that sounds).  In that               case we want to print one message about deleting the               top of the directory tree.  Otherwise the removeDir               method will handle messages for _all_ directories.             */,NO TD
/* Methods below all add specific selectors */,NO TD
 expect the worst,NO TD
 set all properties from calling project,NO TD
now any inner assertions,NO TD
 -pbranch,NO TD
append the ... suffix if not there already,NO TD
 File[] filesInDir = directory.listFiles();,NO TD
convert to lower case in the English locale,NO TD
 has been set explicitly,NO TD
" Strip off drive letters!  REVIEW Would a better check be ""(File.separator == '\')""?",NO TD
 -shared,NO TD
 class found but restricted name; this is  actually the case we're looking for in JDK 1.3+  so catch the exception and return,NO TD
this is the list of lu,NO TD
" Since we ""look ahead"" before adding there's one last env var.",NO TD
mark for a rebuild if the dest file is newer,NO TD
 Chunk part of previous env var (UNIX env vars can  contain embedded new lines).,NO TD
but if no dest is specified compare source to source,NO TD
 On OpenVMS Runtime#exec() doesn't support the environment array  so we only return the new values which then will be set in  the generated DCL script inheriting the parent process environment,NO TD
 Mono 1.0's wsdl doesn't deal with absolute paths,NO TD
 If this TransformOperation has DrawOperation children  then Rotate the first child and return.,NO TD
add in any extra files. this is an error in mono but we do not warn on it as they may fix that outside the ant build cycle.,NO TD
noop default encoding used,NO TD
if by any means the destfile and source match,NO TD
/*         * Writes the command into a temporary DCL script and returns the         * corresponding File object.  The script will be deleted on exit.         * @param cmd the command line to execute as an array of strings.         * @param env the environment to set as an array of strings.         * @return the command File.         * @throws IOException if errors are encountered creating the file.         */,NO TD
mark for a rebuild if we are newer,NO TD
 add the single group arguments  Javadoc 1.2 rules:    Multiple -group args allowed.    Each arg includes 3 strings: -group [name] [packagelist].    Elements in [packagelist] are colon-delimited.    An element in [packagelist] may end with the * wildcard.,NO TD
conditionally compile,NO TD
 ensure that parent dir of dest file exists!,NO TD
 Set up a Timestamp,NO TD
 for each sourcePath entry add a directoryset with includes  taken from packagenames attribute and nested package  elements and excludes taken from excludepackages attribute  and nested excludepackage elements,NO TD
we check the presence of signatures on lazy signing,NO TD
 if it's a non source file copy it if a later date than the  dest  if it's a source file see if the destination class file  needs to be recreated via compilation,NO TD
 Errors,NO TD
 ------------------------------------------------------    Helper methods  -----------------------------------------------------,NO TD
bail on no references,NO TD
"/*         * In Ant 1.1 <chmod dir=""foo"" /> means change the permissions         * of directory foo not anything inside of it.  This is the case the         * second branch of the if statement below catches for backwards         * compatibility.         */",NO TD
if they are different the timestamps are used,NO TD
" For -sourcepath use the ""sourcepath"" value if present.  Otherwise default to the ""srcdir"" value.",NO TD
demand create pathlist,NO TD
" SQL defines ""--"" as a comment to EOL  and in Oracle it may contain a hint  so we cannot just remove it instead we must end it",NO TD
bail on no references listed,NO TD
 create intermediary directories - sometimes zip don't add them,NO TD
 Load the property files specified by -propertyfile,NO TD
hand down,NO TD
just log this,NO TD
/* for historical and performance reasons we have to do               things in a rather complex way.               (1) Move is optimized to move directories if a fileset               has been included completely therefore FileSets need a               special treatment.  This is also required to support               the failOnError semantice (skip filesets with broken               basedir but handle the remaining collections).               (2) We carry around a few protected methods that work               on basedirs and arrays of names.  To optimize stuff all               resources with the same basedir get collected in               separate lists and then each list is handled in one go.            */,NO TD
loop through all definitions,NO TD
 we have started to (over)write dest but failed.  Try to delete the garbage we'd otherwise leave  behind.,NO TD
set up response file options,NO TD
not modified so no file download. just return instead and trace out something so the user doesn't think that the download happened when it didn't,NO TD
 fileutils,NO TD
 Ignore exception,NO TD
if the refs are out of date force a build.,NO TD
 we have already started reading this section  this line is the first attribute. set it and then  let the normal read handle the rest,NO TD
 classpath attributes go into a vector,NO TD
 Get today's date,NO TD
 scan source and dest dirs to build up both copy lists and  compile lists         scanDir(srcDir destDir);,NO TD
 ensure that -D properties take precedence,NO TD
 --- Fields --,NO TD
/*             * Many system have been reported to get into trouble with             * long command lines - no not only Windows ;-).             *             * POSIX seems to define a lower limit of 4k so use a temporary             * file if the total length of the command line exceeds this limit.             */,NO TD
add the source file,NO TD
 Setup the apt executable,NO TD
now run,NO TD
 Create an instance of the compiler redirecting output to  the project log,NO TD
 Error generated during parsing,NO TD
 start() would throw IllegalThreadStateException from  ThreadGroup.add if it were destroyed,NO TD
forcibly delete the output file in case of trouble,NO TD
 kjc-1.5A doesn't support -encoding option now.  but it will be supported near the feature.,NO TD
then rethrow the exception,NO TD
 add dest dir to classpath so that previously compiled and  untouched classes are on classpath,NO TD
 check if the target file exists in the current directory,NO TD
"On VMS platform we need to create a special java options file containing the arguments and classpath for the javac command. The special file is supported by the ""-V"" switch on the VMS JVM.",NO TD
 Parser with specified options can't be built,NO TD
must keep for subclass BC though unused:  CheckStyle:ConstantNameCheck OFF - bc,NO TD
 I/O error,NO TD
 Set up a VSSCheckIn task,NO TD
 Set the prefix for this node to include its tag name.,NO TD
 there is a bootclasspath stated.  By default the  includeJavaRuntime is false.  If the user has stated a  bootclasspath and said to include the java runtime it's on  their head!,NO TD
 Pass the container to the processing of this node,NO TD
 change to parent directory,NO TD
 The date format is using a - format since 1.12.9 so we have:  1.12.9-: 'date: YYYY/mm/dd HH:mm:ss;  author: name;'  1.12.9+: 'date: YYYY-mm-dd HH:mm:ss Z;  author: name',NO TD
 now iterate through children.,NO TD
 hasCR is still true (for the second one),NO TD
 CheckStyle:ConstantNameCheck OFF - bc,NO TD
 convert from ascii back to native  encoding to convert to/from  Where to find input files  Where to put output files  Extension of output files if different,NO TD
 -branch,NO TD
" Specified class is """" -> can not exist",NO TD
 refresh our file handle,NO TD
 CheckStyle:MethodNameCheck OFF - bc,NO TD
 We need character encoding aware printing here.  So using PrintWriter over OutputStreamWriter instead of PrintStream,NO TD
 The value of an id attribute of this node.,NO TD
" entries are of the form: CVS 1.11  File module/filename is new; current revision 1.1 CVS 1.11.9  File module/filename is new; cvstag_2003_11_03_2  revision 1.1  or  File module/filename changed from revision 1.4 to 1.6  or  File module/filename is removed; not included in  release tag SKINLF_12 CVS 1.11.9  File testantoine/antoine.bat is removed; TESTANTOINE_1 revision 1.1.1.1   get rid of 'File module/""",NO TD
 CheckStyle:MemberNameCheck OFF - bc,NO TD
 Set up a VSSCheckOut task,NO TD
 TODO,TD
 TODO: move final suffix\/prefix construction logic into config builder,TD
 TODO could abstract code block L225 file_constructor,TD
 TODO(KGF): should \/tigress\/FRNN\/shot_lists\/ be organized into subdirs,TD
 TODO: refactor!,TD
 It would be better to have rank 0 save the model and all the ranks read it,TD
 #this flush method is needed for python 3 compatibility.,TD
 FIXME create a Literal type for sampling,TD
 TODO: really?,TD
 hack: dont override patience,TD
 TODO(b\/121187817): Consolidate with dm_control\/suite\/explore.py,TD
 todo: this is inefficient,TD
 - we can do better,TD
 TODO(cpaxton): this is a duplicate,TD
 TODO(wakisaka): move to somewhere.,TD
 # TODO,TD
 noinspection PyUnusedLocal,TD
 TODO: implement,TD
 While storing entire subsets isn't super efficient,TD
 TODO \u8FD9\u4E2A\u6982\u7387\u6700\u597D\u4F7F\u7528\u6210\u4EA4\u91CF\u5F53\u65E5\u6765\u8BA1\u7B97\u51FA\u6765,TD
 TODO this may not be necessarily true going forward,TD
 TODO: possibly handle this as location,TD
 True is better,TD
 TODO: rename,TD
 TODO(unknown): if delimiter is not None here,TD
 TODO,TD
 # FIXME: and same,TD
 XXX: to-do if all the ivals have err=inf,TD
 FIXME: Broken\/Ineffective code.,TD
 TODO,TD
 TODO: This method pulls in all the implementation dependencies into core.,TD
 We decided to implement each method call explicitely in both,TD
 TODO change file path,TD
 TODO: shamelessly copied from `main.py`; should become a separate,TD
 this flush method is needed for python 3 compatibility.,TD
 This method is kind of ugly,TD
 Copy data to GPU if needed,TD
 TODO(KGF): rename. Unlike JET,TD
 Pixel format: Fix 0xFF: 8 bit,TD
 -- Options for todo extension ----------------------------------------------,TD
 TODO(hwang): sleep appropriate period of time make sure to tune this parameter,TD
 TODO (johngiorgi): In future,TD
 Load function from str if needed.,TD
 If extensions (or modules to document with autodoc) are in another directory,TD
 data directories (created if needed),TD
 If extensions (or modules to document with autodoc) are in another directory,TD
 If extensions (or modules to document with autodoc) are in another directory,TD
 If extensions (or modules to document with autodoc) are in another,TD
 So it is better to specify the GPU id outside the program.,TD
 Hacky tool to convert file system layout of MCG boxes downloaded from || http:\/\/www.eecs.berkeley.edu\/Research\/Projects\/CS\/vision\/grouping\/mcg\/ || so that it's consistent with those computed by Jan Hosang (see: || http:\/\/www.mpi-inf.mpg.de\/departments\/computer-vision-and-multimodal- ||   computing\/research\/object-recognition-and-scene-understanding\/how- ||   good-are-detection-proposals-really\/) ||  || NB: Boxes from the MCG website are in (y1,TD
 try using a GRU instead,TD
 TODO: Add informative caption,TD
 TODO: concat proposals list and rois_list,TD
" TODO: Merge \""__hh\"" attrs above into a single dict of attributes for initializers",TD
 Use a stable sorting algorithm so that when alpha is fixed,TD
 type checking this function is a mess; it needs a better fix,TD
 TODO: investigate whether removing code branching improves performance.,TD
 TODO: Could be more efficient by checking is_sublist for,TD
 TODO: Fix seg fault when extent is not (0,TD
 fix unknown flow,TD
 TODO check terminal width,TD
 TODO: get duration from msg (via API),TD
 #TODO ADD ONE e.g.[2,TD
 TODO do the check,TD
 TODO: add checks to confirm all necessary files are present and readable,TD
 TODO: check this is not negative or zero,TD
 TODO: consider merging added values,TD
 TODO better way to check if file has changed,TD
 TODO: add this check back in once,TD
 TODO: Check hardware info here if different from creation time,TD
 TODO(nina): Check if the discountinuity at 0 is expected.,TD
 TODO: reverse the logic here,TD
 TODO: return better info,TD
 TODO: do we need to set 'pri_call' on this?,TD
 TODO(rbg): it's annoying that sometimes I have extra info before,TD
 (this is less efficient for small trees but much more efficient,TD
 TODO set a better value for this,TD
" TODO(KGF): set \""mpi_initialized\"" global bool flag?",TD
 TODO: allocate this more intelligently,TD
 TODO general definitions,TD
 TODO(petershaw): Consider throwing exception if we never find from clause,TD
 TODO(KGF): consider using importlib.util.find_spec() instead (Py>3.4),TD
 TODO: Figure out where to get dividend information if it's not calculated into the price.,TD
 TODO: https:\/\/github.com\/fastai\/fastai\/blob\/c7df6a5948bdaa474f095bf8a36d75dbc1ee8e6a\/fastai\/callbacks\/one_cycle.py,TD
" For some reason this version works way better than the \""right\""",TD
 TODO(ahundt) generate this value based on GetHomeJointSpace.,TD
 TODO this should give unique names to the time series files,TD
 TODO append input as well,TD
 implemented in a consistent way.,TD
 Why should we remove checkpoints?,TD
 TODO(albert): test not passing,TD
 TODO: Handle base64 data another way?,TD
 TODO: Remove extra computation shared with yolo_head.,TD
 TODO: or change it to match the reste of the implementation,TD
 word index hack. see issue,TD
 TODO Adjust API spec,TD
 XXX: don't know which way would be the best,TD
 nv by ns dot ns by m -> nv by m  # TODO: Change to CSC for speed?,TD
 TODO(isaprykin): Query the system configuration to choose modes other,TD
 TODO better resize,TD
 TODO: figure out why this is bad,TD
 TODO(wakisaka): Remove the commnet-out when support semantic segmentation.,TD
 TODO: break up?,TD
 An ugly hack to silence non-prefixed logging messages,TD
 TODO: If len > 4,TD
 Fix random seed for tests,TD
 TODO: Think about maintaining whitespace variations,TD
 TODO: why are we showing indices [1:-1] for lst_device_ids?,TD
 TODO: Enable as a recovery mechanism,TD
 MomentsAccountant. Consider to revise the API to avoid the unused,TD
 XXX Adapt lemonade to help us identify what the allowed,TD
 TODO: generalize to other modification sites,TD
 @TODO refactor with maybe_recursive_call (?),TD
 FIXME: consider buffering this so we don't read the whole string at once,TD
 TODO: Use waiter class,TD
 TODO: Use waiter class,TD
 todo:catch repeating parenthesis,TD
 TODO: if unseen_classes are already selected,TD
  || Author: Dr. Mohamed Amine Bouhlel <mbouhlel@umich.edu> ||         Dr. Nathalie.bartoli      <nathalie@onera.fr> ||  || This package is distributed under New BSD license. ||  || TO DO: || - define outputs['sol'] = self.sol ||,TD
 TODO(ahundt) look back in the history and figure out when\/how converted and the return should be used,TD
 TODO: handle locked \/var\/lib\/dpkg\/lock,TD
 TODO: configure nodes used for authentication,TD
 When this TODO is tackled,TD
 Obsolete loading design. @Todo,TD
 TODO: We can delete anything older than 90 days at this point.,TD
 TODO(rbharath): This is now simple enough that we should probably get rid of,TD
 TODO: Mark as deprecated and emit warning,TD
 TODO(ahundt) currently importing moviepy prevents python from exiting. Once this is resolved remove the import below.,TD
 FIXME Time measurements can be abandoned in the future,TD
 TODO(ahundt) remove direct flags dependency & parameterize,TD
 TODO: remove in about 6 months (end of 2018),TD
 TODO(cpaxton): remove pygame from this,TD
 TODO(b\/64848083) Remove once uid bug is fixed,TD
 TODO: will be removed in a future update in favor of augmentation,TD
 TODO: remove this when stop testing,TD
 TODO remove check once v 0.7 is pip installable,TD
 TODO(KGF): deduplicate with parent class fn. Only difference:,TD
 FIXME,TD
 TODO:,TD
 XXX Kludgey mess.  Please reorganize.,TD
 switch to better variable creation scheme.,TD
 XXX these look terrible monkey patching hacks :(,TD
" hacky platform-agnostic way to say \""if integer\""",TD
 TODO(ahundt) clean up,TD
 HACK in some rare cases,TD
 TODO: current is hack,TD
 TODO find cleaner way of distinguishing these 2Dlines,TD
 TODO way to condense into one line?,TD
 [hack] hard-coded,TD
 TODO: simplify formating,TD
 print move,TD
 Fix setuptools setup.py,TD
todo: Last detail,TD
 MAYBE TODO: make more efficient,TD
 TODO(ahundt) make a single,TD
 TODO(rathodv): Move `unmatched_cls_target` from constructor to assign,TD
 FIX THIS URGENT,TD
 TODO: Fix me here,TD
 TODO(rathodv): num_predictions_per_location could be moved to constructor.,TD
 XXX Kludgey mess.  Please reorganize.,TD
 TODO: num_predictions_per_location could be moved to constructor.,TD
 TODO eagerly fuse substitutions.,TD
 Quick fix to make it compatible with Python3. Needs to be re-written.,TD
 TODO: Rewrite these checkings!!!,TD
 TODO would like this to perhaps be a seperate function,TD
 A workaround is to use the center of the key to make length of the key and the value the same.,TD
 hack to allow local testing,TD
 hack,TD
 ``shared_y`` we will have to cast it to int. This little hack,TD
 HACK: Stop nosetests running setup() above,TD
 CURRENTLY HACKED AND EXPERIMENTAL,TD
 hack to speed up process,TD
 hack to speed up process,TD
 hack to speed up process,TD
 THIS IS A VERY UGLY FUNCTION because it has hardcoded 0\/4\/5 integers for each of the metric. I need to make an enumerated class for this!,TD
 TODO implement,TD
 noinspection PyUnusedLocal,TD
 TODO: put in the option to do substitution here (most likely scenario,TD
 TODO(Swabha): add inheritance for constit sentence vs dep sentence,TD
 todo: test me,TD
 unused,TD
 TODO,TD
 This is a bit ugly,TD
 TODO Need to determine a variable initialization method,TD
 TODO(kentonl): Replace this with @mingweichang's official eval script.,TD
 TODO: Add tests.,TD
 TODO: check output looks correct,TD
 TODO Check if this is correct,TD
" \""FIXME: Add wide range of test cases here.\""",TD
 Tests that named constructor gives working target assigners. ||  ||     TODO(rathodv): Make this test more general. ||,TD
 Tests that named constructor gives working target assigners. ||  ||     TODO: Make this test more general. ||,TD
 TODO(derekjchow): Add test for pet\/PASCAL main files.,TD
 TODO not tested,TD
 TODO: test when ARD=FALSE,TD
 TODO: test better?,TD
 TODO: figure out a good way of testing this,TD
 FIXME: Extend tests to more merge situations!,TD
 TODO: p0: write tests,TD
 TODO(rathodv): Add tests.,TD
 XXX : should we rather test if instance of estimator ?,TD
 TODO add all the ph_sel combinations like in test_bg_from(),TD
 this is a bit of a hack,TD
 TODO: refactor to be understandable,TD
 TODO: elaborate it,TD
 :log : TODO,TD
 FIXME,TD
 It's a kind of workaround,TD
 TODO: Maybe switch back to letting ginga handle conversion,TD
 It's a kind of workaround,TD
 !!! TODO: We are not handling those here.,TD
 to-do,TD
 FIXME(zurk): change to simple function. Vadim Markovtsev comments:,TD
 padding that follows is a hack for chime,TD
 TODO That should probably also be diveded by k...,TD
 @TODO(delete),TD
 It's a kind of workaround,TD
 imgmath_font_size = 14,TD
 todo: more general?,TD
 TODO,TD
 mac os #FIXME,TD
 TODO: Get data from webcompat using issue_parser (https:\/\/github.com\/webcompat\/issue_parser) if the file doesn't exist.,TD
 TODO(rathodv): Replace with slim.arg_scope_func_key once its available,TD
 TODO: bug when EOS is used and BOS is not used!,TD
 todo: docstring,TD
 FIXME doesnt allow default_value yet,TD
 TODO: Inherit from BabiConfig,TD
 TODO: Sanity checks.,TD
 TODO: add EER value later,TD
 TODO: add a config for always keeping specific iterations in,TD
 TODO. add an option to handle this list,TD
 TODO(nh2tran): _linear,TD
 TODO: Add this to configuration framework,TD
 duration = 1 #FIXME: hardcoded (default duration),TD
 MAYBE TODO LATER: Support for multiple statement in then=,TD
 TODO in case success = False,TD
" string=string.decode(\""utf-8\"") #ADD TODO add this for python 2.7",TD
 duration = 1 #FIXME: hardcoded (default duration),TD
 TODO support variations,TD
 TODO: multi-GPU support,TD
 TODO: to be defined1. ||  ||         :nlayer: TODO ||         :filters: TODO ||         :lam: TODO ||         :alpha: TODO ||         :untied: TODO ||         :coord: TODO ||         :scope: TODO ||  ||,TD
 TODO: would be good to add ref from source,TD
 TODO : multi-scale,TD
 TODO: Save both cursor and linking pos,TD
 TODO query.delete will fire a delete from,TD
 FIXME: But these below should really be order 1 to 1.5 according to Wamsi!,TD
 In the long run,TD
 TODO - run this for extended period of time to get all players,TD
 TODO(fhieber): no attention probs for now,TD
 hack; this is actually an ID but can't add new attributes,TD
 in a better way,TD
 can't think of a better solution,TD
 Hack for single-threaded,TD
 todo: explore how to gp on eager mode,TD
 TODO: This probably needs a better implementation,TD
 HACK to save the replay wrapper,TD
 FIXME: A hack that depends on the _0 convention,TD
 TODO: Speed this up. This is the slowest part for large PDB files. From 700ms to 7s,TD
 HACK This may not always work,TD
 FIXME: need a better way to set the figure size,TD
 # TODO: better implementation,TD
 Maybe thread-safer way of doing this? Maybe not,TD
 TODO: implement and test Blockbuilder API layer.,TD
 TODO: refactor this,TD
 TODO: Refactor - Use PyTest,TD
 TODO: Refactor - Use PyTest,TD
 TODO: Refactor - Use PyTest,TD
 TODO: Refactor - Use PyTest,TD
 TODO,TD
 todo: when repo.subscribe(observer),TD
 todo,TD
 TODO bio assemblies,TD
 FIXME: make this configurable,TD
 is an inconsistent state (which we could improve this to check for)).,TD
the data is presented as rasterized images,NO TD
evaluate model,NO TD
 ||     build autoencoder model for mnist dataset as described in the stacked what-where autoencoders paper ||  ||     :param input: 4d tensor of source data of shae [batch_size w h channels] ||     :param use_unpooling: indicate whether unpooling layer should be used instead of naive upsampling ||     :return: tuple of tensors: ||       train - train operation ||       encode - bottleneck tensor of the autoencoder network ||       decode - reconstruction of the input ||     ,NO TD
'''return the name of the file to save the current model || \t\t''',NO TD
model_dev.targets_transition:transition_batch,NO TD
images to use per minibatch,NO TD
-*- coding: utf-8 -*-,NO TD
markov_model.train_and_eval_given_dest(train valid 3 40 true false),NO TD
